Generation number,0
138,jawBk_chnRas_rgtLwrLipSk_rgtLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
139,jawBk_chnRas_lftLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
140,jawBk_chnRas_rgtLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
141,jawBk_lftLwrLipSk_lftLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
142,jawBk_rgtLwrLipSk_rgtLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
143,jawLft_jawBk_rgtLwrLipSk_rgtLwrOutLipTeethClsn,0,0,0,0,0,0,0,0,0,0
144,jawOpen_lftLwrLipSk,0,0,0,0,0,0,0,0,0,0
145,jawOpen_lftNrwMth,0,0,0,0,0,0,0,0,0,0
146,jawOpen_lftUprLipSk,0,0,0,0,0,0,0,0,0,0
147,jawOpen_rgtLwrLipSk,0,0,0,0,0,0,0,0,0,0
148,jawOpen_rgtNrwMth,0,0,0,0,0,0,0,0,0,0
149,jawOpen_rgtUprLipSk,0,0,0,0,0,0,0,0,0,0
150,jawRgt_jawBk_lftLwrLipSk_lftLwrOutLipTeethClsn,0,0,0,0,0,0,0,0,0,0
Generation number,1
elite face,,0,0,0,0,0,0,1,0,0,0
selected faces,,0,1,1,1,1,0,1,0,1,0
1,neutral,0,0,0,0,0,0,0,0,0,0
2,jawOpen,0,0,0,0,0,0.883677,0,0,0,0
3,jawLft,0,0,0,0,0,0,0,0,0,0
4,jawRgt,0.399089,0,0,0,0,0,0,0,0,0
5,jawFwd,0.248562,0,0,0,0,0,0,0,0,0
6,jawBk,0,0,0,0,0,0,0,0,0,0
7,chnRas,0,0,0,0,0,0,0,0,0,0
8,lftUprLipSk,0,0,0,0,0,0.211089,0,0,0,0
9,rgtUprLipSk,0,0,0,0,0,0.211089,0,0,0,0
10,lftLwrLipSk,0,0,0,0,0,0,0,0,0,0
11,rgtLwrLipSk,0,0,0,0,0,0,0,0,0,0
12,lftUprLipTgt,0,0,0,0,0,0,0,0,0,0.643953
13,rgtUprLipTgt,0,0,0,0,0,0,0,0,0,0.643953
14,lftLwrLipTgt,0.656123,0,0,0,0,0,0,0,0,0
15,rgtLwrLipTgt,0.656123,0,0,0,0,0,0,0,0,0
16,lftLipSealUpDn,0,0,0,0,0,0,0,0,0,0
17,rgtLipSealUpDn,0,0,0,0,0,0,0,0,0,0
18,lipSealLft,0,0,0,0,0,0,0,0,0,0
19,lipSealRgt,0,0,0,0,0,0,0,0,0,0
20,lftLipSealFwd,0,0,0,0,0,0,0,0,0,0
21,rgtLipSealFwd,0,0,0,0,0,0,0,0,0,0
22,lftLipSealBck,0,0,0,0,0,0,0,0,0,0
23,rgtLipSealBck,0,0,0,0,0,0,0,0,0,0
24,lftInrClsn,0,0,0,0,0,0,0,0,0,0.0363891
25,rgtInrClsn,0,0,0,0,0,0,0,0,0,0.0526522
26,lftOutClsn,0,0,0,0,0,0,0,0,0,0
27,rgtOutClsn,0,0,0,0,0,0,0,0,0,0.00617045
28,lftUprFnl,0,0,0,0,0,0,0,0.966946,0,0
29,rgtUprFnl,0,0,0,0,0,0,0,0.966946,0,0
30,lftLwrFnl,0,0,0,0,0,0.834239,0,0,0,0
31,rgtLwrFnl,0,0,0,0,0,0.834239,0,0,0,0
32,lftUprLipRas,0,0,0,0.218688,0,0,0,0,0,0
33,rgtUprLipRas,0,0,0,0.218688,0,0,0,0,0,0
34,lftNseWrnk,0,0,0,0,0,0,0,0,0,0
35,rgtNseWrnk,0,0,0,0,0,0,0,0,0,0
36,lftLwrLipDep,0,0,0,0,0,0,0,0,0,0
37,rgtLwrLipDep,0,0,0,0,0,0,0,0,0,0
38,lftNkTgt,0.803172,0,0,0,0,0,0,0,0,0
39,rgtNkTgt,0.803172,0,0,0,0,0,0,0,0,0
40,lftUprLipStr,0,0.668822,0.537365,0,0.668822,0,0.668822,0.537365,0.603093,0
41,rgtUprLipStr,0,0.668822,0.537365,0,0.668822,0,0.668822,0.537365,0.603093,0
42,lftLwrLipStr,0,0,0,0,0,0.872719,0,0,0,0
43,rgtLwrLipStr,0,0,0,0,0,0.872719,0,0,0,0
44,lftNrwMth,0,0,0,0,0,0,0,0,0,0
45,rgtNrwMth,0,0,0,0,0,0,0,0,0,0
46,lftMthStr,0,0,0,0,0,0,0,0,0,0.940874
47,rgtMthStr,0,0,0,0,0,0,0,0,0,0.940874
48,lftCnrPul,0,0,0,0,0,0,0,0,0,0
49,rgtCnrPul,0,0,0,0,0,0,0,0,0,0
50,lftDmplr,0,0,0,0,0,0.927304,0,0,0,0
51,rgtDmplr,0,0,0,0,0,0.927304,0,0,0,0
52,lftCnrDep,0,0,0,0,0,0,0,0,0,0
53,rgtCnrDep,0,0,0,0,0,0,0,0,0,0
54,lftCnrRas,0,0.977688,0,0,0.144754,0,0,0.258523,0,0
55,rgtCnrRas,0,0.977688,0,0,0.144754,0,0,0.258523,0,0
56,lftPufChk,0,0,0,0,0,0,0,0,0,0
57,rgtPufChk,0,0,0,0,0,0,0,0,0,0
58,lftPufLip,0.943094,0,0,0,0,0,0,0,0,0
59,rgtPufLip,0.943094,0,0,0,0,0,0,0,0,0
60,lftClnch,0,0,0.960117,0,0,0,0,0,0,0
61,rgtClnch,0,0,0.960117,0,0,0,0,0,0,0
62,swlo,0,0,0,0.687497,0,0,0,0,0,0
63,lftNstrlFlr,0,0,0,0,0.290159,0.537271,0,0,0,0
64,rgtNstrlFlr,0,0,0,0,0.290159,0.537271,0,0,0,0
65,lftNstrlPnch,0,0,0,0,0,0,0,0,0,0
66,rgtNstrlPnch,0,0,0,0,0,0,0,0,0,0
67,lftInrBrwRas,0,0.0811217,0,0,0,0,0.0811217,0.0811217,0.0405609,0
68,rgtInrBrwRas,0,0.0811217,0,0,0,0,0.0811217,0.0811217,0.0405609,0
69,lftOutBrwRas,0,0,0,0,0.617531,0,0.617531,0.617531,0.308765,0
70,rgtOutBrwRas,0,0,0,0,0.617531,0,0.617531,0.617531,0.308765,0
71,lftBrwLwr,0,0.937758,0,0,0,0,0,0,0,0
72,rgtBrwLwr,0,0.937758,0,0,0,0,0,0,0,0
73,pcrs,0,0,0,0,0,0,0,0,0,0
74,lftSqnt,0,0,0,0,0,0,0,0,0,0.801417
75,rgtSqnt,0,0,0,0,0,0,0,0,0,0.801417
76,lftUprLidRas,0,0,0,0,0,0,0,0,0,0
77,rgtUprLidRas,0,0,0,0,0,0,0,0,0,0
78,lftUprLidDep,0,0.248243,0,0.440591,0.248243,0,0.248243,0,0.124121,0.58431
79,rgtUprLidDep,0,0.248243,0,0.440591,0.248243,0,0.248243,0,0.124121,0.58431
80,lftLwrLidRas,0,0,0.595084,0.376505,0,0,0,0.595084,0.297542,0
81,rgtLwrLidRas,0,0,0.595084,0.376505,0,0,0,0.595084,0.297542,0
82,lftLwrLidDep,0,0,0,0,0,0,0,0,0,0
83,rgtLwrLidDep,0,0,0,0,0,0,0,0,0,0
84,lftLwrLidTgt,0.977648,0.869129,0.605214,0,0,0,0,0.869129,0.434564,0.0237532
85,rgtLwrLidTgt,0.977648,0.869129,0.605214,0,0,0,0,0.869129,0.434564,0.0237532
86,lftEyeLft,0,0,0,0,0,0,0,0,0,0
87,rgtEyeLft,0,0,0,0,0,0,0,0,0,0
88,lftEyeRgt,0,0,0,0,0,0,0,0,0,0
89,rgtEyeRgt,0,0,0,0,0,0,0,0,0,0
90,lftEyeDwn,0,0,0,0,0,0,0,0,0,0
91,rgtEyeDwn,0,0,0,0,0,0,0,0,0,0
92,lftEyeUp,0,0,0,0,0,0,0,0,0,0
93,rgtEyeUp,0,0,0,0,0,0,0,0,0,0
94,lftChkRas,0,0.662558,0.662558,0,0.662558,0,0,0.662558,0.331279,0.403882
95,rgtChkRas,0,0.662558,0.662558,0,0.662558,0,0,0.662558,0.331279,0.403882
96,headBck,0,0,0,0,0,0,0,0,0,0
97,headFwd,0,0,0,0,0,0,0,0,0,0
98,headTltLft,0,0,0,0,0,0,0,0,0,0
99,headTltRgt,0,0,0,0,0,0,0,0,0,0
100,headTrnLft,0,0,0,0,0,0,0,0,0,0
101,headTrnRgt,0,0,0,0,0,0,0,0,0,0
102,lftLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
103,lftLwrOutLipTeethClsn,0,0,0,0,0,0,0,0,0,0
104,rgtLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
105,rgtLwrOutLipTeethClsn,0,0,0,0,0,0,0,0,0,0
106,chnRas_lftCnrPul_lftLwrFnl_lftLwrLipDep_lftMthStr,0,0,0,0,0,0,0,0,0,0
107,chnRas_rgtCnrPul_rgtLwrFnl_rgtLwrLipDep_rgtMthStr,0,0,0,0,0,0,0,0,0,0
108,chnRas_rgtLwrFnl,0,0,0,0,0,0,0,0,0,0
109,lftCnrPul_lftLwrFnl_lftLwrLipDep,0,0,0,0,0,0,0,0,0,0
110,lftCnrPul_lftLwrFnl_lftMthStr,0,0,0,0,0,0,0,0,0,0
111,lftCnrPul_lftLwrFnl,0,0,0,0,0,0,0,0,0,0
112,lftCnrPul_lftLwrLipDep_lftMthStr,0,0,0,0,0,0,0,0,0,0
113,lftCnrPul_lftLwrLipDep,0,0,0,0,0,0,0,0,0,0
114,lftCnrPul_lftMthStr,0,0,0,0,0,0,0,0,0,0
115,lftCnrPul_lftUprLipTgt,0,0,0,0,0,0,0,0,0,0
116,lftLwrFnl_lftLwrLipDep_lftMthStr,0,0,0,0,0,0,0,0,0,0
117,lftLwrFnl_lftLwrLipDep,0,0,0,0,0,0,0,0,0,0
118,lftLwrLipDep_lftMthStr,0,0,0,0,0,0,0,0,0,0
119,lftMthStr_lftLwrFnl,0,0,0,0,0,0,0,0,0,0
120,lftUprFnl_lftUprLipRas,0,0,0,0,0,0,0,0,0,0
121,rgtCnrPul_rgtLwrFnl,0,0,0,0,0,0,0,0,0,0
122,rgtCnrPul_rgtLwrFnl_rgtLwrLipDep,0,0,0,0,0,0,0,0,0,0
123,rgtCnrPul_rgtLwrFnl_rgtLwrLipDep_rgtMthStr,0,0,0,0,0,0,0,0,0,0
124,rgtCnrPul_rgtLwrFnl_rgtMthStr,0,0,0,0,0,0,0,0,0,0
125,rgtCnrPul_rgtLwrLipDep,0,0,0,0,0,0,0,0,0,0
126,rgtCnrPul_rgtMthStr,0,0,0,0,0,0,0,0,0,0
127,rgtCnrPul_rgtUprLipTgt,0,0,0,0,0,0,0,0,0,0
128,rgtLwrFnl_rgtLwrLipDep,0,0,0,0,0,0,0,0,0,0
129,rgtLwrFnl_rgtLwrLipDep_rgtMthStr,0,0,0,0,0,0,0,0,0,0
130,rgtLwrLipDep_rgtMthStr,0,0,0,0,0,0,0,0,0,0
131,rgtMthStr_rgtLwrFnl,0,0,0,0,0,0,0,0,0,0
132,rgtUprFnl_rgtUprLipRas,0,0,0,0,0,0,0,0,0,0
133,chnRas_lftLwrLipSk_lftInrClsn,0,0,0,0,0,0,0,0,0,0
134,chnRas_lftLwrLipSk,0,0,0,0,0,0,0,0,0,0
135,chnRas_rgtLwrLipSk,0,0,0,0,0,0,0,0,0,0
136,chnRas_rgtLwrLipSk_rgtInrClsn,0,0,0,0,0,0,0,0,0,0
137,jawBk_chnRas_lftLwrLipSk_lftLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
138,jawBk_chnRas_rgtLwrLipSk_rgtLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
139,jawBk_chnRas_lftLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
140,jawBk_chnRas_rgtLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
141,jawBk_lftLwrLipSk_lftLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
142,jawBk_rgtLwrLipSk_rgtLwrInrLipTeethClsn,0,0,0,0,0,0,0,0,0,0
143,jawLft_jawBk_rgtLwrLipSk_rgtLwrOutLipTeethClsn,0,0,0,0,0,0,0,0,0,0
144,jawOpen_lftLwrLipSk,0,0,0,0,0,0,0,0,0,0
145,jawOpen_lftNrwMth,0,0,0,0,0,0,0,0,0,0
146,jawOpen_lftUprLipSk,0,0,0,0,0,0.186535,0,0,0,0
147,jawOpen_rgtLwrLipSk,0,0,0,0,0,0,0,0,0,0
148,jawOpen_rgtNrwMth,0,0,0,0,0,0,0,0,0,0
149,jawOpen_rgtUprLipSk,0,0,0,0,0,0.186535,0,0,0,0
150,jawRgt_jawBk_lftLwrLipSk_lftLwrOutLipTeethClsn,0,0,0,0,0,0,0,0,0,0
Generation number,2
elite face,,0,1,0,0,0,0,0,0,0,0
selected faces,,1,1,1,0,0,1,0,0,1,1
1,neutral,0,0,0,0,0,0,0,0,0,0
2,jawOpen,0,0,0,0,0,0,0,0,0,0
3,jawLft,0,0,0,0,0,0,0,0,0,0
4,jawRgt,0,0,0,0,0,0,0.766488,0,0,0
5,jawFwd,0,0,0,0,0.635334,0,0,0,0,0
6,jawBk,0,0,0,0,0,0,0,0,0,0
7,chnRas,0,0,0,0,0,0,0,0,0,0
8,lftUprLipSk,0,0,0,0,0,0,0,0,0,0
9,rgtUprLipSk,0,0,0,0,0,0,0,0,0,0
10,lftLwrLipSk,0,0,0.601979,0.194067,0,0,0,0.391815,0,0
11,rgtLwrLipSk,0,0,0.601979,0.194067,0,0,0,0.391815,0,0
12,lftUprLipTgt,0,0,0,0,0,0,0,0,0,0
13,rgtUprLipTgt,0,0,0,0,0,0,0,0,0,0
14,lftLwrLipTgt,0,0,0,0.552575,0,0,0,0,0,0
15,rgtLwrLipTgt,0,0,0,0.552575,0,0,0,0,0,0
16,lftLipSealUpDn,0,0,0,0,0,0,0,0,0,0
17,rgtLipSealUpDn,0,0,0,0,0,0,0,0,0,0
18,lipSealLft,0,0,0,0,0,0,0,0,0,0
19,lipSealRgt,0,0,0,0,0,0,0,0,0,0
20,lftLipSealFwd,0,0,0,0,0,0,0,0,0,0
21,rgtLipSealFwd,0,0,0,0,0,0,0,0,0,0
22,lftLipSealBck,0,0,0,0,0,0,0,0,0,0
23,rgtLipSealBck,0,0,0,0,0,0,0,0,0,0
24,lftInrClsn,0,0,0.218486,0.108967,0,0,0,0,0,0
25,rgtInrClsn,0,0,0.223911,0.118746,0,0,0,0.0196067,0,0
26,lftOutClsn,0,0,0.0301032,0,0,0,0,0,0,0
27,rgtOutClsn,0,0,0.177255,0.0793913,0,0,0,0.0162654,0,0
28,lftUprFnl,0.59181,0,0,0,0.920208,0,0,0,0,0
29,rgtUprFnl,0.59181,0,0,0,0.920208,0,0,0,0,0
30,lftLwrFnl,0,0,0,0,0,0,0.933281,0,0,0
31,rgtLwrFnl,0,0,0,0,0,0,0.933281,0,0,0
32,lftUprLipRas,0,0,0.218688,0,0,0.036448,0,0,0,0.218688
33,rgtUprLipRas,0,0,0.218688,0,0,0.036448,0,0,0,0.218688
34,lftNseWrnk,0,0,0,0,0,0,0,0,0,0
35,rgtNseWrnk,0,0,0,0,0,0,0,0,0,0
36,lftLwrLipDep,0,0,0,0,0,0,0,0.984846,0,0
37,rgtLwrLipDep,0,0,0,0,0,0,0,0.984846,0,0
38,lftNkTgt,0,0,0,0,0.832064,0,0,0,0,0.458267
39,rgtNkTgt,0,0,0,0,0.832064,0,0,0,0,0.458267
40,lftUprLipStr,0,0.668822,0.537365,0,0,0.524487,0.668822,0,0.668822,0
41,rgtUprLipStr,0,0.668822,0.537365,0,0,0.524487,0.668822,0,0.668822,0
42,lftLwrLipStr,0,0,0,0,0,0,0,0.342594,0,0
43,rgtLwrLipStr,0,0,0,0,0,0,0,0.342594,0,0
44,lftNrwMth,0,0,0,0,0,0,0,0,0,0
45,rgtNrwMth,0,0,0,0,0,0,0,0,0,0
46,lftMthStr,0,0,0,0.483,0,0,0,0,0,0
47,rgtMthStr,0,0,0,0.483,0,0,0,0,0,0
48,lftCnrPul,0,0,0,0,0,0,0,0,0,0
49,rgtCnrPul,0,0,0,0,0,0,0,0,0,0
50,lftDmplr,0,0,0,0,0,0,0,0,0,0
51,rgtDmplr,0,0,0,0,0,0,0,0,0,0
52,lftCnrDep,0,0,0,0,0,0,0,0,0.761183,0
53,rgtCnrDep,0,0,0,0,0,0,0,0,0.761183,0
54,lftCnrRas,0,0,0,0,0,0.187074,0,0,0.144754,0.977688
55,rgtCnrRas,0,0,0,0,0,0.187074,0,0,0.144754,0.977688
56,lftPufChk,0,0,0.635847,0,0,0,0,0,0,0
57,rgtPufChk,0,0,0.635847,0,0,0,0,0,0,0
58,lftPufLip,0,0,0,0,0,0,0,0,0,0
59,rgtPufLip,0,0,0,0,0,0,0,0,0,0
60,lftClnch,0,0,0.960117,0,0,0.160019,0,0,0,0
61,rgtClnch,0,0,0.960117,0,0,0.160019,0,0,0,0
62,swlo,0,0,0.687497,0,0,0.114583,0,0,0,0.687497
63,lftNstrlFlr,0,0,0,0,0,0.0483598,0,0,0.290159,0.389156
64,rgtNstrlFlr,0,0,0,0,0,0.0483598,0,0,0.290159,0.389156
65,lftNstrlPnch,0,0,0,0,0,0,0,0,0,0
66,rgtNstrlPnch,0,0,0,0,0,0,0,0,0,0
67,lftInrBrwRas,0,0.0811217,0,0,0,0.0338007,0.0811217,0,0,0
68,rgtInrBrwRas,0,0.0811217,0,0,0,0.0338007,0.0811217,0,0,0
69,lftOutBrwRas,0.763814,0.617531,0,0,0,0.257304,0.308765,0,0.617531,0
70,rgtOutBrwRas,0.763814,0.617531,0,0,0,0.257304,0.308765,0,0.617531,0
71,lftBrwLwr,0,0,0,0,0,0.156293,0,0,0,0
72,rgtBrwLwr,0,0,0,0,0,0.156293,0,0,0,0
